Semana,Fecha,Día,Hora inicio,Hora fin,Especialidad,Actividad,Docente/Responsable,Aula,Tipo,Observaciones
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Cirugia Cardiovascular,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Cardiologia Intervencionista y Hemodinamia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Electrofisiologia Cardiaca,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Medicina Critica y Cuidado Intensivo Adulto,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Medicina Critica y Cuidado Intensivo Pediatrico,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Dermatopatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Mastologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Infectologia Pediatrica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Dolor y Cuidado Paliativo,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Neonatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Gastroenterologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Reumatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Neumologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,13:00,17:00,Anestesiologia,Bioetica Tema II: Grupo E,Dra. Clara Cossio,Aula B 1003,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,13:00,17:00,Urologia,Bioetica Tema II: Grupo E,Dra. Clara Cossio,Aula B 1003,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,13:00,15:00,Ortopedia y Traumatologia,"Anatomia Miembros superiores (Hombro, Codo, Muñeca)",Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,13:00,15:00,"Cirugia Plastica, Reconstructiva y Estetica","Anatomia Miembros superiores (Hombro, Codo, Muñeca)",Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,13:00,17:00,Pediatria,Bioetica Tema I: Grupo C,Dra. Julieta Moreno,Aula B1103,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,13:00,17:00,Ginecologia y Obstetricia,Bioetica Tema I: Grupo C,Dra. Julieta Moreno,Aula B1103,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,15:00,17:00,Neurologia,Neuroanatomia Clinica,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,15:00,17:00,Psiquiatria,Neuroanatomia Clinica,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,17:00,19:00,Urologia,"Curso de laparoscopia: Practica presencial Grupo C (2 urologia, 2 plastica, 2 ortopedia)",Dr. Felipe Zapata Uribe y Dr. Sebastian Sierra Sierra,Aula Simulacion Quirofano,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,17:00,19:00,Ortopedia y Traumatologia,"Curso de laparoscopia: Practica presencial Grupo C (2 urologia, 2 plastica, 2 ortopedia)",Dr. Felipe Zapata Uribe y Dr. Sebastian Sierra Sierra,Aula Simulacion Quirofano,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,17:00,19:00,"Cirugia Plastica, Reconstructiva y Estetica","Curso de laparoscopia: Practica presencial Grupo C (2 urologia, 2 plastica, 2 ortopedia)",Dr. Felipe Zapata Uribe - Dr. Sebastian Sierra Sierra,Aula Simulacion Quirofano,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,17:00,19:00,Pediatria,Curso de Electrofisiologia Aplicada: Electrocardiograma Pediatrico,Docente Cardiologia,Virutal o autogestionable - pendiente definir,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,17:00,19:00,Medicina Critica y Cuidado Intensivo Pediatrico,Curso de Electrofisiologia Aplicada: Electrocardiograma Pediatrico,Docente Cardiologia,Virutal o autogestionable - pendiente definir,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,17:00,19:00,Neonatologia,Curso de Electrofisiologia Aplicada: Electrocardiograma Pediatrico,Docente Cardiologia,Virutal o autogestionable - pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,11:00,Cirugia General,Bioetica Tema I: Grupo F,Dra. Julieta Moreno,Aula B 1103,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,11:00,Ortopedia y Traumatologia,Bioetica Tema I: Grupo F,Dra. Julieta Moreno,Aula B 1103,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Pediatria,Curso de Reanimacion Grupo P - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Cardiologia,Curso de Reanimacion Grupo 2 - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Anestesia Cardiovascular y Toracica,Curso de Reanimacion Grupo 2 - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Cirugia Cardiovascular,Curso de Reanimacion Grupo 2 - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Cardiologia Intervencionista y Hemodinamia,Curso de Reanimacion Grupo 2 - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Electrofisiologia Cardiaca,Curso de Reanimacion Grupo 2 - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Medicina Critica y Cuidado Intensivo Adulto,Curso de Reanimacion Grupo 2 - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Medicina Critica y Cuidado Intensivo Pediatrico,Curso de Reanimacion Grupo 2 - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Dermatopatologia,Curso de Reanimacion Grupo 2 - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Mastologia,Curso de Reanimacion Grupo 2 - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Infectologia Pediatrica,Curso de Reanimacion Grupo P - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Dolor y Cuidado Paliativo,Curso de Reanimacion Grupo 2 - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Neonatologia,Curso de Reanimacion Grupo P - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Gastroenterologia,Curso de Reanimacion Grupo 2 - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Reumatologia,Curso de Reanimacion Grupo 2 - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Neumologia,Curso de Reanimacion Grupo 2 - Dia 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,8:00,11:00,Ginecologia y Obstetricia,Induccion Obstetricia,Dra. Andrea Mejia Rios,C309,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,8:00,12:00,Radiologia e imagenes Diagnosticas,Clase Radiologia -  Tecnica y anatomia: riñon y via urinaria,Dr. Martin O.,"Laboratorio anatomia 2, bloque C",Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,9:00,11:00,Dermatologia,Presentacion del curso de Anatomia Facial,Dra. Lina Maria Restrepo Escobar,Aula B801,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,9:00,11:00,"Cirugia Plastica, Reconstructiva y Estetica",Presentacion del curso de Anatomia Facial,Dra. Lina Maria Restrepo Escobar,Aula B801,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,10:00,12:00,Neurologia,Neuroanatomia Clinica,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,10:00,12:00,Psiquiatria,Neuroanatomia Clinica,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,12:00,13:00,Anestesiologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,12:00,13:00,Cirugia General,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,12:00,13:00,Urologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,12:00,13:00,Ortopedia y Traumatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,12:00,15:00,Dermatologia,Practica de Suturas Grupo 3,Dr. Jose Enrique Palacio,Aula Laboratorio de Anatomia 3,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,12:00,15:00,"Cirugia Plastica, Reconstructiva y Estetica",Practica de Suturas Grupo 3,Dr. Jose Enrique Palacio,Aula Laboratorio de Anatomia 3,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,13:00,15:00,Cirugia General,Curso de laparoscopia: Practica presencial Grupo A (5R Cx general y 2R de ortopedia) / En,Dr. Felipe Zapata Uribe y Dr. Sebastian Sierra Sierra,Aula Laboratorio anatomia 2,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,13:00,15:00,Ortopedia y Traumatologia,Curso de laparoscopia: Practica presencial Grupo A (5R Cx general y 2R de ortopedia),Dr. Felipe Zapata Uribe y Dr. Sebastian Sierra Sierra,Aula Laboratorio anatomia 2,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,13:00,15:00,Neurologia,Anatomia clinica del territorio Neuroftalmologico,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,13:00,15:00,Psiquiatria,Taller HC - R3,Dra. Eliana Taborda,Aula B506,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,13:00,16:30,Radiologia e imagenes Diagnosticas,Clase Radiologia - Doppler basico y carotideo -,Dr. Diego P,"Laboratorio anatomia 2, bloque C",Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,13:00,15:00,Oftalmologia,Anatomia clinica del territorio Neuroftalmologico,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,15:00,17:00,Urologia,"Curso de laparoscopia: Practica presencial Grupo C (2 urologia, 2 plastica, 2 ortopedia)",Michel Ferraro,"Aula Laboratorio de simulacion en quirofano, bloque C",Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,15:00,17:00,Ortopedia y Traumatologia,"Curso de laparoscopia: Practica presencial Grupo C (2 urologia, 2 plastica, 2 ortopedia)",Michel Ferraro,"Aula Laboratorio de simulacion en quirofano, bloque C",Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,15:00,17:00,"Cirugia Plastica, Reconstructiva y Estetica","Curso de laparoscopia: Practica presencial Grupo C (2 urologia, 2 plastica, 2 ortopedia)",Michel Ferraro,"Aula Laboratorio de simulacion en quirofano, bloque C",Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,15:00,17:00,Ginecologia y Obstetricia,Curso de laparoscopia: Practica presencial Grupo B (6 residentes de Ginecologia),Dr. Felipe Zapata Uribe y Dr. Sebastian Sierra Sierra,Aula Laboratorio anatomia 2,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,15:00,17:00,Psiquiatria,Taller HC - R4,Dra. Eliana Taborda,Aula B506,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Anestesiologia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Cirugia General,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Urologia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Ortopedia y Traumatologia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Dermatologia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,"Cirugia Plastica, Reconstructiva y Estetica",Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Pediatria,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Ginecologia y Obstetricia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Medicina de Urgencias,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Medicina Interna,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Neurologia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Psiquiatria,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Radiologia e imagenes Diagnosticas,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Oftalmologia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Cardiologia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Anestesia Cardiovascular y Toracica,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Cirugia Cardiovascular,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Cardiologia Intervencionista y Hemodinamia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Electrofisiologia Cardiaca,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Medicina Critica y Cuidado Intensivo Adulto,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Medicina Critica y Cuidado Intensivo Pediatrico,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Dermatopatologia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Mastologia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Infectologia Pediatrica,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Dolor y Cuidado Paliativo,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Neonatologia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Gastroenterologia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Reumatologia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,7:00,9:00,Neumologia,Salud Publica II,Dra Marcela Valencia,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Anestesiologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Cirugia General,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Urologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Ortopedia y Traumatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Dermatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,"Cirugia Plastica, Reconstructiva y Estetica",DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Pediatria,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Ginecologia y Obstetricia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Medicina de Urgencias,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Medicina Interna,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Neurologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Psiquiatria,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Radiologia e imagenes Diagnosticas,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Oftalmologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Cardiologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Anestesia Cardiovascular y Toracica,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Cirugia Cardiovascular,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Cardiologia Intervencionista y Hemodinamia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Electrofisiologia Cardiaca,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Medicina Critica y Cuidado Intensivo Adulto,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Medicina Critica y Cuidado Intensivo Pediatrico,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Dermatopatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Mastologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Infectologia Pediatrica,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Dolor y Cuidado Paliativo,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Neonatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Gastroenterologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Reumatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:00,9:30,Neumologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Anestesiologia,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Cirugia General,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Urologia,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Ortopedia y Traumatologia,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Dermatologia,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,"Cirugia Plastica, Reconstructiva y Estetica",Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Pediatria,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Ginecologia y Obstetricia,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Medicina de Urgencias,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Medicina Interna,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Neurologia,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Psiquiatria,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Radiologia e imagenes Diagnosticas,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Oftalmologia,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Cardiologia,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Anestesia Cardiovascular y Toracica,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Cirugia Cardiovascular,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Cardiologia Intervencionista y Hemodinamia,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Electrofisiologia Cardiaca,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Medicina Critica y Cuidado Intensivo Adulto,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Medicina Critica y Cuidado Intensivo Pediatrico,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Dermatopatologia,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Mastologia,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
SEMANA 3,JUEVES 18 JUNIO,Jueves,9:30,12:30,Infectologia Pediatrica,Simulacion clinica,Dr. Mauricio Vasco,Aula B1004,Académico,
